155272
154119
157712
158749
158708
157840
155860
154002
155325
156242
152782
145603
145610
148938
148640
148092
144012
148705
148796
149931
150868
155001
154280
153150
151308
150426
150426
149344
146562
148134
148853
157729
160010
158923
157800
159169
159741
147740
140264
139040
134965
137195
137631
137852
133284
134826
137156
136276
135462
131814
126310
125243
129994
128407
130385
128300
117040
121750
122635
120994
117432
115081
120151
121105
123955
122712
114383
110702
104171
111372
109634
107377
111444
115871
115757
111539
110332
110103
108556
104855
101075
93675
93679
86779
96160
98028
94207
94257
89861
89089
90837
90931
87966
85619
76533
71880
85784
91418
94941
92270
93964
94390
99978
98520
97670
97670
100411
93950
93521
104557
108267
104007
107178
105969
103067
100289
100289
90120
95478
91033
91033
77749
68142
73472
75462
77740
75859
73819
70846
71437
72457
72085
71942
75136
76327
70345
69001
68862
70038
69786
74208
75499
74922
74129
73109
74839
80049
89125
84125
67712
68105
74742
92450
72119
72614
70060
62938
55938
59926
59950
68271
83748
59950
56336
58981
50664
51812
71279
75329
78361
71731
63972
50932
52256
51750
51579
51281
50269
45330
45517
60691
62162
61064
56592
47945
51550
51668
50589
55382
49700
50182
51406
68447
75941
72318
76291
83578
83328
78158
85156
106933
106933
123764
122652
127222
134160
123761
104954
99474
98960
103431
104811
108450
111583
111814
111760
107608
110878
107167
106180
99564
80764
76731
81873
78393
87704
89278
92448
96553
109900
109900
109900
109900
136321
138641
136597
135535
134436
134916
110000
110000
110000
110000
102644
87933
102277
110000
80000
80000
85639
96300
96050
93500
91055
94667
98000
98000
89547
86166
85750
108999
99000
99000
99000
99000
80555
76083
89000
77000
85747
84896
91497
94633
109450
109450
99677
93858
100540
100540
99192
96994
101699
107180
100740
85950
76740
76740
85389
85472
89633
83971
83023
83163
82675
77067
76400
78900
89316
88875
90225
83633
77450
77450
80804
78100
75633
85588
86975
116243
120348
107971
105975
108613
105555
101103
98097
99943
104497
118959
114767
114767
98000
109900
110786
112410
115286
113167
109083
101500
101500
92714
86190
82000
80952
75000
73907
69900
92000
92000
82333
82333
82208
79000
79000
207839
105000
100736
102526
106377
125000
124167
96440
94604
88153
89529
90817
83950
83950
111833
77880
77880
109668
114786
117000
218148
217088
